category,item,variety,date,price,unit
vegetable,chinese_leaf,chinese_leaf,10/25/2024,1.33,kg
vegetable,coriander,coriander,10/25/2024,5.65,kg
vegetable,cucumbers,cucumbers,10/25/2024,0.98,kg
vegetable,leeks,trimmed,10/25/2024,1.6,kg
vegetable,lettuce,butterhead_indoor,10/25/2024,0.46,head
vegetable,lettuce,cos,10/25/2024,0.7,head
vegetable,lettuce,crisp_iceberg_type,10/25/2024,0.64,head
vegetable,lettuce,little_gem,10/25/2024,0.81,twin
vegetable,rocket,rocket,10/25/2024,6,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/25/2024,5.65,kg
vegetable,onion,bulb_brown,10/25/2024,0.55,kg
vegetable,onion,bulb_red,10/25/2024,0.63,kg
vegetable,onion,saladspring,10/25/2024,0.4,kg
vegetable,swede,swede,10/25/2024,0.34,kg
vegetable,turnip,turnip,10/25/2024,1.5,kg
vegetable,parsnips,all_varieties,10/25/2024,1.13,kg
vegetable,rhubarb,outdoor,10/25/2024,3.06,kg
vegetable,spinach_leaf,loose_bunches,10/25/2024,3.4,kg
vegetable,sweetcorn,sweetcorn,10/25/2024,0.25,head
vegetable,tomatoes,round,10/25/2024,1.17,kg
fruit,apples,bramleys_seedling,10/18/2024,1.24,kg
fruit,apples,coxs_orange_group,10/18/2024,1.16,kg
fruit,apples,egremont_russet,10/18/2024,1.2,kg
fruit,apples,braeburn,10/18/2024,1.5,kg
fruit,apples,gala,10/18/2024,1.23,kg
fruit,apples,other_mid_season,10/18/2024,1.4,kg
fruit,apples,other_late_season,10/18/2024,1.07,kg
fruit,blackberries,blackberries,10/18/2024,12,kg
fruit,blueberries,blueberries,10/18/2024,12,kg
fruit,pears,conference,10/18/2024,1.26,kg
fruit,pears,doyenne_du_comice,10/18/2024,1.54,kg
fruit,raspberries,raspberries,10/18/2024,9.07,kg
fruit,strawberries,strawberries,10/18/2024,4.04,kg
vegetable,beetroot,beetroot,10/18/2024,0.69,kg
vegetable,brussels_sprouts,brussels_sprouts,10/18/2024,0.9,kg
vegetable,pak_choi,pak_choi,10/18/2024,3.6,kg
vegetable,curly_kale,curly_kale,10/18/2024,4.55,kg
vegetable,cabbage,red,10/18/2024,0.53,kg
vegetable,cabbage,savoy,10/18/2024,0.71,head
vegetable,spring_greens,prepacked,10/18/2024,1.38,kg
vegetable,cabbage,summer_autumn_pointed,10/18/2024,0.81,kg
vegetable,cabbage,white,10/18/2024,0.54,kg
vegetable,cabbage,round_green_other,10/18/2024,0.68,head
vegetable,calabrese,calabrese,10/18/2024,1.9,kg
vegetable,capsicum,elongated,10/18/2024,2,kg
vegetable,carrots,topped_washed,10/18/2024,0.51,kg
vegetable,cauliflower,all,10/18/2024,1.09,head
vegetable,celery,all_washed,10/18/2024,1.01,kg
vegetable,celeriac,celeriac,10/18/2024,0.9,kg
vegetable,chinese_leaf,chinese_leaf,10/18/2024,1.29,kg
vegetable,coriander,coriander,10/18/2024,3.44,kg
vegetable,courgettes,courgettes,10/18/2024,2.64,kg
vegetable,cucumbers,cucumbers,10/18/2024,0.94,kg
vegetable,leeks,trimmed,10/18/2024,1.63,kg
vegetable,lettuce,butterhead_indoor,10/18/2024,0.48,head
vegetable,lettuce,cos,10/18/2024,0.73,head
vegetable,lettuce,crisp_iceberg_type,10/18/2024,0.62,head
vegetable,lettuce,little_gem,10/18/2024,0.75,twin
vegetable,rocket,rocket,10/18/2024,6.4,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/18/2024,5.31,kg
vegetable,onion,bulb_brown,10/18/2024,0.61,kg
vegetable,onion,bulb_red,10/18/2024,0.64,kg
vegetable,onion,saladspring,10/18/2024,0.38,kg
vegetable,swede,swede,10/18/2024,0.32,kg
vegetable,turnip,turnip,10/18/2024,1.24,kg
vegetable,parsnips,all_varieties,10/18/2024,1.05,kg
vegetable,rhubarb,outdoor,10/18/2024,3.06,kg
vegetable,spinach_leaf,loose_bunches,10/18/2024,2.64,kg
vegetable,tomatoes,round,10/18/2024,1.4,kg
fruit,apples,bramleys_seedling,10/11/2024,1.28,kg
fruit,apples,coxs_orange_group,10/11/2024,1.3,kg
fruit,apples,egremont_russet,10/11/2024,1.27,kg
fruit,apples,braeburn,10/11/2024,1.66,kg
fruit,apples,gala,10/11/2024,1.21,kg
fruit,apples,other_early_season,10/11/2024,0.98,kg
fruit,apples,other_mid_season,10/11/2024,1.03,kg
fruit,apples,other_late_season,10/11/2024,0.95,kg
fruit,blackberries,blackberries,10/11/2024,13.9,kg
fruit,blueberries,blueberries,10/11/2024,12.15,kg
fruit,pears,conference,10/11/2024,1.28,kg
fruit,pears,doyenne_du_comice,10/11/2024,1.33,kg
fruit,raspberries,raspberries,10/11/2024,11.2,kg
fruit,strawberries,strawberries,10/11/2024,3.98,kg
vegetable,beans,broad,10/11/2024,2.07,kg
vegetable,beans,runner_climbing,10/11/2024,5.07,kg
vegetable,beetroot,beetroot,10/11/2024,0.63,kg
vegetable,brussels_sprouts,brussels_sprouts,10/11/2024,0.96,kg
vegetable,pak_choi,pak_choi,10/11/2024,3.5,kg
vegetable,curly_kale,curly_kale,10/11/2024,4.32,kg
vegetable,cabbage,red,10/11/2024,0.6,kg
vegetable,cabbage,savoy,10/11/2024,0.72,head
vegetable,spring_greens,prepacked,10/11/2024,1.39,kg
vegetable,cabbage,summer_autumn_pointed,10/11/2024,0.77,kg
vegetable,cabbage,white,10/11/2024,0.57,kg
vegetable,cabbage,round_green_other,10/11/2024,0.64,head
vegetable,calabrese,calabrese,10/11/2024,2.51,kg
vegetable,capsicum,green,10/11/2024,0.9,kg
vegetable,capsicum,red,10/11/2024,0.85,kg
vegetable,capsicum,elongated,10/11/2024,1.72,kg
vegetable,capsicum,yelloworange,10/11/2024,0.85,kg
vegetable,carrots,topped_washed,10/11/2024,0.5,kg
vegetable,cauliflower,all,10/11/2024,1.1,head
vegetable,celery,all_washed,10/11/2024,1.04,kg
vegetable,celeriac,celeriac,10/11/2024,0.89,kg
vegetable,chinese_leaf,chinese_leaf,10/11/2024,1.28,kg
vegetable,coriander,coriander,10/11/2024,3.68,kg
vegetable,courgettes,courgettes,10/11/2024,2.89,kg
vegetable,cucumbers,cucumbers,10/11/2024,1.18,kg
vegetable,leeks,trimmed,10/11/2024,1.54,kg
vegetable,lettuce,butterhead_indoor,10/11/2024,0.46,head
vegetable,lettuce,cos,10/11/2024,0.71,head
vegetable,lettuce,crisp_iceberg_type,10/11/2024,0.63,head
vegetable,lettuce,little_gem,10/11/2024,0.76,twin
vegetable,rocket,rocket,10/11/2024,6,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/11/2024,5,kg
vegetable,onion,bulb_brown,10/11/2024,0.6,kg
vegetable,onion,bulb_red,10/11/2024,0.66,kg
vegetable,onion,saladspring,10/11/2024,0.41,kg
vegetable,swede,swede,10/11/2024,0.35,kg
vegetable,turnip,turnip,10/11/2024,1.71,kg
vegetable,parsnips,all_varieties,10/11/2024,1.17,kg
vegetable,rhubarb,outdoor,10/11/2024,2.41,kg
vegetable,spinach_leaf,loose_bunches,10/11/2024,2.42,kg
vegetable,sweetcorn,sweetcorn,10/11/2024,0.29,head
vegetable,tomatoes,round,10/11/2024,1.83,kg
fruit,apples,bramleys_seedling,10/4/2024,1.42,kg
fruit,apples,coxs_orange_group,10/4/2024,1.37,kg
fruit,apples,egremont_russet,10/4/2024,1.29,kg
fruit,apples,gala,10/4/2024,1.24,kg
fruit,apples,other_early_season,10/4/2024,1.28,kg
fruit,apples,other_mid_season,10/4/2024,0.9,kg
fruit,blackberries,blackberries,10/4/2024,15.51,kg
fruit,blueberries,blueberries,10/4/2024,14.12,kg
fruit,pears,conference,10/4/2024,1.28,kg
fruit,pears,doyenne_du_comice,10/4/2024,1.38,kg
fruit,pears,other,10/4/2024,1.1,kg
fruit,raspberries,raspberries,10/4/2024,12.93,kg
fruit,strawberries,strawberries,10/4/2024,5.39,kg
vegetable,beans,broad,10/4/2024,1.94,kg
vegetable,beans,dwarf_french_or_kidney,10/4/2024,3.02,kg
vegetable,beans,runner_climbing,10/4/2024,4.48,kg
vegetable,beetroot,beetroot,10/4/2024,0.63,kg
vegetable,brussels_sprouts,brussels_sprouts,10/4/2024,1.01,kg
vegetable,pak_choi,pak_choi,10/4/2024,3.41,kg
vegetable,curly_kale,curly_kale,10/4/2024,4.29,kg
vegetable,cabbage,red,10/4/2024,0.59,kg
vegetable,cabbage,savoy,10/4/2024,0.71,head
vegetable,spring_greens,prepacked,10/4/2024,1.4,kg
vegetable,cabbage,summer_autumn_pointed,10/4/2024,0.79,kg
vegetable,cabbage,white,10/4/2024,0.58,kg
vegetable,cabbage,round_green_other,10/4/2024,0.65,head
vegetable,calabrese,calabrese,10/4/2024,2.21,kg
vegetable,capsicum,green,10/4/2024,0.96,kg
vegetable,capsicum,red,10/4/2024,1.02,kg
vegetable,capsicum,elongated,10/4/2024,2,kg
vegetable,capsicum,yelloworange,10/4/2024,1.12,kg
vegetable,carrots,topped_washed,10/4/2024,0.53,kg
vegetable,cauliflower,all,10/4/2024,1.1,head
vegetable,celery,all_washed,10/4/2024,1,kg
vegetable,celeriac,celeriac,10/4/2024,0.84,kg
vegetable,chinese_leaf,chinese_leaf,10/4/2024,1.33,kg
vegetable,coriander,coriander,10/4/2024,3.34,kg
vegetable,courgettes,courgettes,10/4/2024,2.73,kg
vegetable,cucumbers,cucumbers,10/4/2024,1.28,kg
vegetable,leeks,trimmed,10/4/2024,1.59,kg
vegetable,lettuce,butterhead_indoor,10/4/2024,0.47,head
vegetable,lettuce,cos,10/4/2024,0.74,head
vegetable,lettuce,crisp_iceberg_type,10/4/2024,0.63,head
vegetable,lettuce,little_gem,10/4/2024,0.77,twin
vegetable,rocket,rocket,10/4/2024,5.25,kg
vegetable,mixed_babyleaf_salad,pillow_pack,10/4/2024,5.23,kg
vegetable,onion,bulb_brown,10/4/2024,0.61,kg
vegetable,onion,bulb_red,10/4/2024,0.63,kg
vegetable,onion,saladspring,10/4/2024,0.42,kg
vegetable,swede,swede,10/4/2024,0.34,kg
vegetable,turnip,turnip,10/4/2024,1.54,kg
vegetable,parsnips,all_varieties,10/4/2024,1.14,kg
vegetable,peas,shelling_all_varieties,10/4/2024,3,kg
vegetable,rhubarb,outdoor,10/4/2024,2.59,kg
vegetable,spinach_leaf,loose_bunches,10/4/2024,2.52,kg
vegetable,sweetcorn,sweetcorn,10/4/2024,0.33,head
vegetable,tomatoes,round,10/4/2024,1.63,kg
fruit,apples,bramleys_seedling,9/27/2024,1.4,kg
fruit,apples,coxs_orange_group,9/27/2024,1.43,kg
fruit,apples,egremont_russet,9/27/2024,1.34,kg
fruit,apples,braeburn,9/27/2024,1.22,kg
fruit,apples,gala,9/27/2024,1.26,kg
fruit,apples,other_early_season,9/27/2024,1.21,kg
fruit,apples,other_mid_season,9/27/2024,1.18,kg
fruit,blackberries,blackberries,9/27/2024,11.33,kg
fruit,blueberries,blueberries,9/27/2024,12.71,kg
fruit,pears,conference,9/27/2024,1.09,kg
fruit,plums,all_other,9/27/2024,1.32,kg
fruit,raspberries,raspberries,9/27/2024,11.95,kg
fruit,strawberries,strawberries,9/27/2024,5,kg
vegetable,beans,broad,9/27/2024,2.36,kg
vegetable,beans,dwarf_french_or_kidney,9/27/2024,2.6,kg
vegetable,beans,runner_climbing,9/27/2024,3.11,kg
vegetable,beetroot,beetroot,9/27/2024,0.67,kg
vegetable,brussels_sprouts,brussels_sprouts,9/27/2024,1.12,kg
vegetable,pak_choi,pak_choi,9/27/2024,3.2,kg
vegetable,curly_kale,curly_kale,9/27/2024,4.42,kg
vegetable,cabbage,red,9/27/2024,0.67,kg
vegetable,cabbage,savoy,9/27/2024,0.72,head
vegetable,spring_greens,prepacked,9/27/2024,1.38,kg
vegetable,cabbage,summer_autumn_pointed,9/27/2024,0.78,kg
vegetable,cabbage,white,9/27/2024,0.59,kg
vegetable,cabbage,round_green_other,9/27/2024,0.67,head
vegetable,calabrese,calabrese,9/27/2024,2.44,kg
vegetable,capsicum,green,9/27/2024,0.89,kg
vegetable,capsicum,red,9/27/2024,1.22,kg
vegetable,capsicum,yelloworange,9/27/2024,0.85,kg
vegetable,carrots,topped_washed,9/27/2024,0.58,kg
vegetable,cauliflower,all,9/27/2024,1.63,head
vegetable,celery,all_washed,9/27/2024,1.04,kg
vegetable,celeriac,celeriac,9/27/2024,0.81,kg
vegetable,chinese_leaf,chinese_leaf,9/27/2024,1.37,kg
vegetable,coriander,coriander,9/27/2024,3,kg
vegetable,courgettes,courgettes,9/27/2024,1.32,kg
vegetable,cucumbers,cucumbers,9/27/2024,1.43,kg
vegetable,leeks,trimmed,9/27/2024,1.55,kg
vegetable,lettuce,butterhead_indoor,9/27/2024,0.44,head
vegetable,lettuce,cos,9/27/2024,0.75,head
vegetable,lettuce,crisp_iceberg_type,9/27/2024,0.64,head
vegetable,lettuce,little_gem,9/27/2024,0.73,twin
vegetable,rocket,rocket,9/27/2024,5.64,kg
vegetable,mixed_babyleaf_salad,pillow_pack,9/27/2024,4.91,kg
vegetable,onion,bulb_brown,9/27/2024,0.74,kg
vegetable,onion,bulb_red,9/27/2024,0.64,kg
vegetable,onion,saladspring,9/27/2024,0.42,kg
vegetable,swede,swede,9/27/2024,0.36,kg
vegetable,turnip,turnip,9/27/2024,1.47,kg
vegetable,parsnips,all_varieties,9/27/2024,1.24,kg
vegetable,peas,shelling_all_varieties,9/27/2024,2.19,kg
vegetable,rhubarb,outdoor,9/27/2024,2.44,kg
vegetable,spinach_leaf,loose_bunches,9/27/2024,2.29,kg
vegetable,sweetcorn,sweetcorn,9/27/2024,0.33,head
vegetable,tomatoes,round,9/27/2024,1.53,kg
fruit,apples,bramleys_seedling,9/20/2024,1.37,kg
fruit,apples,coxs_orange_group,9/20/2024,1.49,kg
fruit,apples,egremont_russet,9/20/2024,1.46,kg
fruit,apples,gala,9/20/2024,1.31,kg
fruit,apples,other_early_season,9/20/2024,1.06,kg
fruit,apples,other_mid_season,9/20/2024,1.16,kg
fruit,blackberries,blackberries,9/20/2024,14,kg
fruit,blueberries,blueberries,9/20/2024,12.31,kg
fruit,cherries,all,9/20/2024,13.66,kg
fruit,pears,conference,9/20/2024,1.29,kg
fruit,plums,victoria,9/20/2024,3.39,kg
fruit,plums,all_other,9/20/2024,2.55,kg
fruit,raspberries,raspberries,9/20/2024,11.73,kg
fruit,strawberries,strawberries,9/20/2024,5.33,kg
vegetable,beans,broad,9/20/2024,2.48,kg
vegetable,beans,dwarf_french_or_kidney,9/20/2024,2.77,kg
vegetable,beans,runner_climbing,9/20/2024,2.86,kg
vegetable,beetroot,beetroot,9/20/2024,0.68,kg
vegetable,brussels_sprouts,brussels_sprouts,9/20/2024,1.06,kg
vegetable,pak_choi,pak_choi,9/20/2024,3.56,kg
vegetable,curly_kale,curly_kale,9/20/2024,4.29,kg
vegetable,cabbage,red,9/20/2024,0.64,kg
vegetable,cabbage,savoy,9/20/2024,0.67,head
vegetable,spring_greens,prepacked,9/20/2024,1.37,kg
vegetable,cabbage,summer_autumn_pointed,9/20/2024,0.78,kg
vegetable,cabbage,white,9/20/2024,0.57,kg
vegetable,cabbage,round_green_other,9/20/2024,0.67,head
vegetable,calabrese,calabrese,9/20/2024,2.5,kg
vegetable,capsicum,green,9/20/2024,0.9,kg
vegetable,capsicum,red,9/20/2024,1.03,kg
vegetable,capsicum,elongated,9/20/2024,1.58,kg
vegetable,capsicum,yelloworange,9/20/2024,0.85,kg
vegetable,carrots,topped_washed,9/20/2024,0.55,kg
vegetable,cauliflower,all,9/20/2024,1.5,head
vegetable,celery,all_washed,9/20/2024,1.05,kg
vegetable,celeriac,celeriac,9/20/2024,0.86,kg
vegetable,chinese_leaf,chinese_leaf,9/20/2024,1.36,kg
vegetable,coriander,coriander,9/20/2024,2.59,kg
vegetable,courgettes,courgettes,9/20/2024,1.23,kg
vegetable,cucumbers,cucumbers,9/20/2024,1.69,kg
vegetable,leeks,trimmed,9/20/2024,1.59,kg
vegetable,lettuce,butterhead_indoor,9/20/2024,0.47,head
vegetable,lettuce,cos,9/20/2024,0.75,head
vegetable,lettuce,crisp_iceberg_type,9/20/2024,0.65,head
vegetable,lettuce,little_gem,9/20/2024,0.76,twin
vegetable,rocket,rocket,9/20/2024,5.3,kg
vegetable,mixed_babyleaf_salad,pillow_pack,9/20/2024,5.08,kg
vegetable,onion,bulb_brown,9/20/2024,0.64,kg
vegetable,onion,bulb_red,9/20/2024,0.63,kg
vegetable,onion,saladspring,9/20/2024,0.42,kg
vegetable,swede,swede,9/20/2024,0.37,kg
vegetable,turnip,turnip,9/20/2024,1.46,kg
vegetable,parsnips,all_varieties,9/20/2024,1.3,kg
vegetable,peas,shelling_all_varieties,9/20/2024,2.14,kg
vegetable,rhubarb,outdoor,9/20/2024,2.09,kg
vegetable,spinach_leaf,loose_bunches,9/20/2024,2.28,kg
vegetable,sweetcorn,sweetcorn,9/20/2024,0.33,head
vegetable,tomatoes,round,9/20/2024,1.34,kg
vegetable,tomatoes,vine,9/20/2024,1.49,kg
vegetable,tomatoes,cherry,9/20/2024,6.22,kg
fruit,apples,bramleys_seedling,9/13/2024,1.44,kg
fruit,apples,coxs_orange_group,9/13/2024,1.57,kg
fruit,apples,egremont_russet,9/13/2024,1.59,kg
fruit,apples,gala,9/13/2024,1.37,kg
fruit,apples,other_early_season,9/13/2024,1.03,kg
fruit,apples,other_mid_season,9/13/2024,1.1,kg
fruit,blackberries,blackberries,9/13/2024,12.59,kg
fruit,currants,red,9/13/2024,12.8,kg
fruit,blueberries,blueberries,9/13/2024,12,kg
fruit,pears,conference,9/13/2024,1.27,kg
fruit,plums,victoria,9/13/2024,2.6,kg
fruit,plums,all_other,9/13/2024,2.35,kg
fruit,raspberries,raspberries,9/13/2024,10.52,kg
fruit,strawberries,strawberries,9/13/2024,5.02,kg
vegetable,beans,broad,9/13/2024,2.47,kg
vegetable,beans,dwarf_french_or_kidney,9/13/2024,3.44,kg
vegetable,beans,runner_climbing,9/13/2024,3.07,kg
vegetable,beetroot,beetroot,9/13/2024,0.69,kg
vegetable,brussels_sprouts,brussels_sprouts,9/13/2024,1.15,kg
vegetable,pak_choi,pak_choi,9/13/2024,3.42,kg
vegetable,curly_kale,curly_kale,9/13/2024,4.4,kg
vegetable,cabbage,red,9/13/2024,0.66,kg
vegetable,cabbage,savoy,9/13/2024,0.71,head
vegetable,spring_greens,prepacked,9/13/2024,1.36,kg
vegetable,cabbage,summer_autumn_pointed,9/13/2024,0.77,kg
vegetable,cabbage,white,9/13/2024,0.59,kg
vegetable,cabbage,round_green_other,9/13/2024,0.64,head
vegetable,calabrese,calabrese,9/13/2024,1.66,kg
vegetable,capsicum,green,9/13/2024,0.85,kg
vegetable,capsicum,red,9/13/2024,1.23,kg
vegetable,capsicum,yelloworange,9/13/2024,0.8,kg
vegetable,carrots,topped_washed,9/13/2024,0.54,kg
vegetable,cauliflower,all,9/13/2024,1.56,head
vegetable,celery,all_washed,9/13/2024,1.02,kg
vegetable,celeriac,celeriac,9/13/2024,0.86,kg
vegetable,chinese_leaf,chinese_leaf,9/13/2024,1.4,kg
vegetable,coriander,coriander,9/13/2024,2.9,kg
vegetable,courgettes,courgettes,9/13/2024,1.22,kg
vegetable,cucumbers,cucumbers,9/13/2024,1.76,kg
vegetable,leeks,trimmed,9/13/2024,1.63,kg
vegetable,lettuce,butterhead_indoor,9/13/2024,0.47,head
vegetable,lettuce,cos,9/13/2024,0.71,head
vegetable,lettuce,crisp_iceberg_type,9/13/2024,0.65,head
vegetable,lettuce,little_gem,9/13/2024,0.72,twin
vegetable,rocket,rocket,9/13/2024,5.29,kg
vegetable,mixed_babyleaf_salad,pillow_pack,9/13/2024,5.09,kg
vegetable,onion,bulb_brown,9/13/2024,0.62,kg
vegetable,onion,bulb_red,9/13/2024,0.68,kg
vegetable,onion,saladspring,9/13/2024,0.42,kg
vegetable,swede,swede,9/13/2024,0.39,kg
vegetable,turnip,turnip,9/13/2024,1.35,kg
vegetable,parsnips,all_varieties,9/13/2024,1.39,kg
vegetable,peas,shelling_all_varieties,9/13/2024,2.6,kg
vegetable,rhubarb,outdoor,9/13/2024,1.94,kg
vegetable,spinach_leaf,loose_bunches,9/13/2024,2.2,kg
vegetable,sweetcorn,sweetcorn,9/13/2024,0.32,head
vegetable,tomatoes,round,9/13/2024,1.25,kg
vegetable,tomatoes,vine,9/13/2024,1.04,kg
vegetable,tomatoes,cherry,9/13/2024,1.6,kg
cut_flowers,gladioli,all_varieties,9/13/2024,0.3,stem
fruit,apples,bramleys_seedling,9/6/2024,1.49,kg
fruit,apples,coxs_orange_group,9/6/2024,1.59,kg
fruit,apples,other_early_season,9/6/2024,1.13,kg
fruit,apples,other_mid_season,9/6/2024,1.23,kg
fruit,blackberries,blackberries,9/6/2024,10.59,kg
fruit,blueberries,blueberries,9/6/2024,12.05,kg
fruit,cherries,all,9/6/2024,16.08,kg
fruit,pears,conference,9/6/2024,1.34,kg
fruit,pears,other,9/6/2024,0.95,kg
fruit,plums,victoria,9/6/2024,1.85,kg
fruit,plums,all_other,9/6/2024,2.16,kg
fruit,raspberries,raspberries,9/6/2024,8.98,kg
fruit,strawberries,strawberries,9/6/2024,3.71,kg
vegetable,beans,broad,9/6/2024,2.69,kg
vegetable,beans,dwarf_french_or_kidney,9/6/2024,3.41,kg
vegetable,beans,runner_climbing,9/6/2024,2.91,kg
vegetable,beetroot,beetroot,9/6/2024,0.69,kg
vegetable,brussels_sprouts,brussels_sprouts,9/6/2024,1.18,kg
vegetable,pak_choi,pak_choi,9/6/2024,3.31,kg
vegetable,curly_kale,curly_kale,9/6/2024,4.34,kg
vegetable,cabbage,red,9/6/2024,0.65,kg
vegetable,cabbage,savoy,9/6/2024,0.71,head
vegetable,spring_greens,prepacked,9/6/2024,1.48,kg
vegetable,cabbage,summer_autumn_pointed,9/6/2024,0.75,kg
vegetable,cabbage,white,9/6/2024,0.6,kg
vegetable,cabbage,round_green_other,9/6/2024,0.68,head
vegetable,calabrese,calabrese,9/6/2024,1.75,kg
vegetable,capsicum,green,9/6/2024,0.85,kg
vegetable,capsicum,red,9/6/2024,1.26,kg
vegetable,carrots,topped_washed,9/6/2024,0.59,kg
vegetable,cauliflower,all,9/6/2024,0.99,head
vegetable,celery,all_washed,9/6/2024,1.1,kg
vegetable,celeriac,celeriac,9/6/2024,0.87,kg
vegetable,chinese_leaf,chinese_leaf,9/6/2024,1.38,kg
vegetable,coriander,coriander,9/6/2024,2.39,kg
vegetable,courgettes,courgettes,9/6/2024,1.11,kg
vegetable,cucumbers,cucumbers,9/6/2024,1.71,kg
vegetable,leeks,trimmed,9/6/2024,1.63,kg
vegetable,lettuce,butterhead_indoor,9/6/2024,0.49,head
vegetable,lettuce,cos,9/6/2024,0.73,head
vegetable,lettuce,crisp_iceberg_type,9/6/2024,0.64,head
vegetable,lettuce,little_gem,9/6/2024,0.81,twin
vegetable,rocket,rocket,9/6/2024,5.3,kg
vegetable,mixed_babyleaf_salad,pillow_pack,9/6/2024,5.1,kg
vegetable,onion,bulb_brown,9/6/2024,0.62,kg
vegetable,onion,bulb_red,9/6/2024,0.58,kg
vegetable,onion,saladspring,9/6/2024,0.42,kg
vegetable,swede,swede,9/6/2024,0.38,kg
vegetable,turnip,turnip,9/6/2024,1.28,kg
vegetable,parsnips,all_varieties,9/6/2024,1.51,kg
vegetable,peas,shelling_all_varieties,9/6/2024,2.6,kg
vegetable,rhubarb,outdoor,9/6/2024,1.96,kg
vegetable,spinach_leaf,loose_bunches,9/6/2024,2.34,kg
vegetable,sweetcorn,sweetcorn,9/6/2024,0.36,head
vegetable,tomatoes,round,9/6/2024,1.52,kg
vegetable,tomatoes,vine,9/6/2024,1.64,kg
vegetable,tomatoes,cherry,9/6/2024,1.6,kg
vegetable,tomatoes,plum,9/6/2024,1.82,kg
cut_flowers,gladioli,all_varieties,9/6/2024,0.3,stem
fruit,apples,bramleys_seedling,8/30/2024,1.56,kg
fruit,apples,other_early_season,8/30/2024,1.29,kg
fruit,blackberries,blackberries,8/30/2024,11.5,kg
fruit,blueberries,blueberries,8/30/2024,11.6,kg
fruit,pears,conference,8/30/2024,1.33,kg
fruit,pears,other,8/30/2024,1.08,kg
fruit,plums,victoria,8/30/2024,1.6,kg
fruit,plums,all_other,8/30/2024,2.29,kg
fruit,raspberries,raspberries,8/30/2024,8.38,kg
fruit,strawberries,strawberries,8/30/2024,2.98,kg
vegetable,beans,broad,8/30/2024,2.42,kg
vegetable,beans,dwarf_french_or_kidney,8/30/2024,3.52,kg
vegetable,beans,runner_climbing,8/30/2024,3,kg
vegetable,beetroot,beetroot,8/30/2024,0.67,kg
vegetable,brussels_sprouts,brussels_sprouts,8/30/2024,1.17,kg
vegetable,pak_choi,pak_choi,8/30/2024,3.3,kg
vegetable,curly_kale,curly_kale,8/30/2024,4.44,kg
vegetable,cabbage,red,8/30/2024,0.64,kg
vegetable,cabbage,savoy,8/30/2024,0.71,head
vegetable,spring_greens,prepacked,8/30/2024,1.5,kg
vegetable,cabbage,summer_autumn_pointed,8/30/2024,0.71,kg
vegetable,cabbage,white,8/30/2024,0.62,kg
vegetable,cabbage,round_green_other,8/30/2024,0.68,head
vegetable,calabrese,calabrese,8/30/2024,1.97,kg
vegetable,capsicum,green,8/30/2024,0.94,kg
vegetable,capsicum,red,8/30/2024,1.22,kg
